Path,# vertices,# edges,# paths,# path constr,# unique path constr,path time,# cycles,# cycles constr,# unique cycle constr,cycle time,gurobi time,duration time
..\DataSets\DelayGraph_1795.graphml,136,155,186,1584,233,13.000011444091797,0,0,0,16.000032424926758,77.00014114379883,106.00018501281738,
..\DataSets\DelayGraph_1796.graphml,109,108,64,15,12,0.9999275207519531,2,3,3,9.999990463256836,10.999917984008789,21.999835968017578,
..\DataSets\DelayGraph_1799.graphml,136,157,677,4875,452,78.00006866455078,5,14,14,16.99995994567871,151.99995040893555,246.99997901916504,
..\DataSets\DelayGraph_1801.graphml,109,108,64,15,12,0.9999275207519531,2,3,3,9.999990463256836,11.00015640258789,22.00007438659668,
..\DataSets\DelayGraph_1802.graphml,539,573,374,6,6,7.999897003173828,21,16,16,46.000003814697266,26.000022888183594,79.99992370605469,
..\DataSets\DelayGraph_1803.graphml,719,801,555,20,20,8.999824523925781,0,0,0,59.00001525878906,37.999868392944336,105.99970817565918,
..\DataSets\DelayGraph_1804.graphml,719,801,555,20,20,6.000041961669922,0,0,0,61.00010871887207,41.99981689453125,108.99996757507324,
..\DataSets\DelayGraph_1805.graphml,35,33,9,0,0,1.0001659393310547,0,0,0,0.9999275207519531,0.0,2.000093460083008,
..\DataSets\DelayGraph_1806.graphml,531,561,602,4231,139,64.00012969970703,0,0,0,121.00005149841309,52.00004577636719,237.0002269744873,
..\DataSets\DelayGraph_1807.graphml,42,45,10,0,0,0.0,0,0,0,0.9999275207519531,0.0,0.9999275207519531,
..\DataSets\DelayGraph_1808.graphml,42,45,10,0,0,0.9999275207519531,0,0,0,2.000093460083008,0.0,3.000020980834961,
..\DataSets\DelayGraph_1809.graphml,15,15,4,0,0,0.9999275207519531,0,0,0,0.0,0.0,0.9999275207519531,
..\DataSets\DelayGraph_1810.graphml,89,96,35,17,10,1.0001659393310547,8,4,1,6.999969482421875,14.000177383422852,22.00031280517578,
..\DataSets\DelayGraph_1811.graphml,249,284,102,57,37,3.000020980834961,28,20,4,47.99985885620117,64.00012969970703,115.00000953674316,
..\DataSets\DelayGraph_1812.graphml,386,420,128,451,222,7.999897003173828,0,0,0,23.000001907348633,33.99991989135742,64.99981880187988,
..\DataSets\DelayGraph_1813.graphml,386,420,128,451,222,7.999897003173828,0,0,0,23.000001907348633,32.99999237060547,63.99989128112793,
..\DataSets\DelayGraph_1814.graphml,89,96,35,17,10,1.0001659393310547,8,4,1,7.999897003173828,13.000011444091797,22.00007438659668,
..\DataSets\DelayGraph_1815.graphml,131,146,52,29,19,2.000093460083008,10,4,2,13.99993896484375,19.00005340576172,35.00008583068848,
..\DataSets\DelayGraph_1816.graphml,212,228,82,325,124,6.999969482421875,0,0,0,13.99993896484375,22.00007438659668,42.999982833862305,
..\DataSets\DelayGraph_1817.graphml,212,228,82,325,124,5.99980354309082,0,0,0,16.000032424926758,22.00007438659668,43.99991035461426,
..\DataSets\DelayGraph_1819.graphml,220,263,8685,0,0,792.9999828338623,24,24,24,42.00005531311035,1285.0000858306885,2120.000123977661,
..\DataSets\DelayGraph_1824.graphml,116,135,461,0,0,29.000043869018555,12,12,12,18.000125885009766,49.99995231628418,97.0001220703125,
..\DataSets\DelayGraph_1826.graphml,63,71,80,0,0,3.999948501586914,6,6,6,5.000114440917969,21.000146865844727,30.00020980834961,
..\DataSets\DelayGraph_1827.graphml,458,472,192,4,2,6.000041961669922,15,15,15,32.99999237060547,20.999908447265625,59.999942779541016,
..\DataSets\DelayGraph_1828.graphml,68,68,10,0,0,0.9999275207519531,0,0,0,3.000020980834961,0.0,3.999948501586914,
..\DataSets\DelayGraph_1829.graphml,378,407,168,0,0,9.000062942504883,21,5,5,52.00004577636719,26.000022888183594,87.00013160705566,
..\DataSets\DelayGraph_1830.graphml,134,142,54,180,32,3.000020980834961,2,3,3,6.999969482421875,16.000032424926758,26.000022888183594,
..\DataSets\DelayGraph_1831.graphml,134,142,54,180,32,3.000020980834961,2,3,3,6.999969482421875,14.000177383422852,24.000167846679688,
..\DataSets\DelayGraph_1832.graphml,9,8,3,0,0,0.9999275207519531,0,0,0,0.0,0.0,0.9999275207519531,
..\DataSets\DelayGraph_1833.graphml,353,481,247,0,0,9.000062942504883,0,0,0,25.00009536743164,0.0,34.00015830993652,
..\DataSets\DelayGraph_1834.graphml,147,166,436,460,204,36.00001335144043,11,83,79,19.00005340576172,61.00010871887207,116.00017547607422,
..\DataSets\DelayGraph_1835.graphml,228,245,76,0,0,3.000020980834961,9,0,0,16.000032424926758,0.0,19.00005340576172,
..\DataSets\DelayGraph_1836.graphml,191,205,60,0,0,2.9997825622558594,5,0,0,13.000011444091797,0.0,15.999794006347656,
..\DataSets\DelayGraph_1837.graphml,86,96,28,0,0,0.9999275207519531,0,0,0,3.000020980834961,0.0,3.999948501586914,
..\DataSets\DelayGraph_1838.graphml,86,96,28,0,0,0.9999275207519531,0,0,0,3.000020980834961,0.0,3.999948501586914,
..\DataSets\DelayGraph_1839.graphml,46,44,16,0,0,0.0,2,0,0,1.0001659393310547,0.0,1.0001659393310547,
..\DataSets\DelayGraph_1840.graphml,383,426,5351,0,0,404.9999713897705,19,19,19,72.00002670288086,93.00017356872559,570.000171661377,
..\DataSets\DelayGraph_1843.graphml,59,61,21,0,0,2.000093460083008,1,1,1,2.9997825622558594,10.999917984008789,15.999794006347656,
..\DataSets\DelayGraph_1845.graphml,27,26,11,0,0,1.0001659393310547,1,1,1,0.9999275207519531,21.000146865844727,23.000240325927734,
..\DataSets\DelayGraph_1846.graphml,42,53,29,0,0,1.0001659393310547,0,0,0,1.9998550415039062,0.0,3.000020980834961,
..\DataSets\DelayGraph_1847.graphml,42,53,29,0,0,1.0001659393310547,0,0,0,2.000093460083008,0.0,3.0002593994140625,
..\DataSets\DelayGraph_1848.graphml,69,70,23,47,47,0.9999275207519531,4,16,16,3.000020980834961,26.000022888183594,29.999971389770508,
..\DataSets\DelayGraph_1849.graphml,69,70,23,47,47,1.0001659393310547,4,16,16,3.999948501586914,18.999814987182617,23.999929428100586,
..\DataSets\DelayGraph_1850.graphml,69,70,23,47,47,2.000093460083008,4,16,16,3.000020980834961,16.99995994567871,22.00007438659668,
..\DataSets\DelayGraph_1851.graphml,581,721,251,328,144,13.000011444091797,7,14,14,49.99995231628418,74.00012016296387,137.00008392333984,
..\DataSets\DelayGraph_1852.graphml,581,721,251,328,144,13.99993896484375,7,14,14,44.99983787536621,88.99998664855957,147.99976348876953,
..\DataSets\DelayGraph_1853.graphml,79,87,96,192,50,3.000020980834961,18,50,33,7.999897003173828,55.00006675720215,65.99998474121094,
..\DataSets\DelayGraph_1856.graphml,121,141,291,2020,148,18.000125885009766,18,50,33,9.999990463256836,654.9999713897705,683.0000877380371,
..\DataSets\DelayGraph_1866.graphml,102,113,142,376,92,6.000041961669922,24,66,39,8.999824523925781,85.00003814697266,99.99990463256836,
..\DataSets\DelayGraph_1874.graphml,35,34,23,36,16,0.0,2,18,0,2.000093460083008,13.99993896484375,16.000032424926758,
..\DataSets\DelayGraph_1875.graphml,97,103,72,43,25,0.9999275207519531,0,0,0,14.999866485595703,28.0001163482666,43.99991035461426,
..\DataSets\DelayGraph_1878.graphml,138,159,677,12,12,52.00004577636719,5,5,5,19.00005340576172,106.99987411499023,177.99997329711914,
..\DataSets\DelayGraph_1881.graphml,193,224,2762,5322,1032,254.99987602233887,10,10,10,32.99999237060547,921.9999313354492,1209.9997997283936,
..\DataSets\DelayGraph_1882.graphml,113,133,461,0,0,27.9998779296875,12,12,12,13.000011444091797,48.00009727478027,88.99998664855957,
..\DataSets\DelayGraph_1883.graphml,218,261,8685,74066,2724,1344.9997901916504,24,24,24,42.999982833862305,3232.0001125335693,4619.999885559082,
..\DataSets\DelayGraph_1885.graphml,61,69,80,0,0,5.000114440917969,6,6,6,5.000114440917969,19.999980926513672,30.00020980834961,
..\DataSets\DelayGraph_1888.graphml,97,103,72,43,25,1.0001659393310547,0,0,0,9.999990463256836,15.000104904174805,26.000261306762695,
..\DataSets\DelayGraph_1889.graphml,2196,2409,1643,162,134,99.99990463256836,52,98,98,257.000207901001,222.0001220703125,579.0002346038818,
..\DataSets\DelayGraph_1897.graphml,63,63,19,25,8,1.0001659393310547,2,4,4,4.999876022338867,16.000032424926758,22.00007438659668,
..\DataSets\DelayGraph_1898.graphml,1063,1322,477,159,86,14.999866485595703,4,3,3,86.99989318847656,97.99981117248535,199.99957084655762,
..\DataSets\DelayGraph_1901.graphml,1599,2075,5725,10994,3148,425.99987983703613,106,35,35,549.9999523162842,1160.0000858306885,2135.999917984009,
..\DataSets\DelayGraph_1906.graphml,139,149,87,18,17,4.000186920166016,0,0,0,15.999794006347656,32.000064849853516,52.00004577636719,
..\DataSets\DelayGraph_1907.graphml,126,147,812,9365,515,102.99992561340332,5,18,18,18.999814987182617,208.00018310546875,329.9999237060547,
..\DataSets\DelayGraph_1908.graphml,126,147,812,9365,515,99.99990463256836,5,18,18,18.000125885009766,223.00004959106445,341.0000801086426,
..\DataSets\DelayGraph_1910.graphml,139,149,87,18,17,0.9999275207519531,0,0,0,16.000032424926758,13.99993896484375,30.99989891052246,
..\DataSets\DelayGraph_1911.graphml,60,50,10,3,3,0.9999275207519531,0,0,0,2.000093460083008,9.999990463256836,13.000011444091797,
..\DataSets\DelayGraph_1912.graphml,60,50,10,3,3,0.9999275207519531,0,0,0,2.000093460083008,23.999929428100586,26.999950408935547,
..\DataSets\DelayGraph_1913.graphml,84,94,49,199,34,3.000020980834961,12,69,1,10.999917984008789,23.000001907348633,36.99994087219238,
..\DataSets\DelayGraph_1914.graphml,113,129,36,0,0,2.000093460083008,0,0,0,4.999876022338867,0.0,6.999969482421875,
..\DataSets\DelayGraph_1915.graphml,113,129,36,0,0,0.9999275207519531,0,0,0,4.000186920166016,0.0,5.000114440917969,
..\DataSets\DelayGraph_1916.graphml,18,18,7,6,6,0.9999275207519531,0,0,0,0.9999275207519531,13.99993896484375,15.999794006347656,
..\DataSets\DelayGraph_1919.graphml,176,206,409,314,37,22.00007438659668,13,7,7,21.999835968017578,52.99997329711914,96.9998836517334,
..\DataSets\DelayGraph_1921.graphml,18,18,7,6,6,0.0,0,0,0,0.0,30.99989891052246,30.99989891052246,
..\DataSets\DelayGraph_1922.graphml,6,5,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_1923.graphml,335,331,83,0,0,3.000020980834961,4,0,0,9.999990463256836,0.0,13.000011444091797,
..\DataSets\DelayGraph_1924.graphml,335,331,83,0,0,3.000020980834961,4,0,0,10.999917984008789,0.0,13.99993896484375,
..\DataSets\DelayGraph_1925.graphml,1647,1773,1793,10124,637,78.99999618530273,43,19,19,294.9998378753662,355.0000190734863,728.9998531341553,
..\DataSets\DelayGraph_1928.graphml,51,47,12,0,0,0.9999275207519531,1,1,1,2.000093460083008,12.000083923339844,15.000104904174805,
..\DataSets\DelayGraph_1929.graphml,51,47,12,0,0,0.0,1,1,1,3.000020980834961,11.00015640258789,14.000177383422852,
..\DataSets\DelayGraph_1934.graphml,550,580,620,6026,168,79.99992370605469,0,0,0,143.99981498718262,56.999921798706055,280.99966049194336,
..\DataSets\DelayGraph_1935.graphml,70,75,27,15,10,0.9999275207519531,5,2,1,4.999876022338867,14.000177383422852,19.999980926513672,
..\DataSets\DelayGraph_1936.graphml,123,130,59,292,74,5.99980354309082,0,0,0,9.999990463256836,18.000125885009766,33.99991989135742,
..\DataSets\DelayGraph_1937.graphml,123,130,59,292,74,4.999876022338867,0,0,0,9.000062942504883,37.999868392944336,51.999807357788086,
..\DataSets\DelayGraph_1938.graphml,89,96,35,17,10,0.9999275207519531,8,4,1,5.99980354309082,12.000083923339844,18.999814987182617,
..\DataSets\DelayGraph_1939.graphml,485,560,202,113,73,6.000041961669922,280,136,8,203.00006866455078,1052.0000457763672,1261.000156402588,
..\DataSets\DelayGraph_1940.graphml,731,801,241,820,460,13.000011444091797,0,0,0,51.000118255615234,77.99983024597168,141.9999599456787,
..\DataSets\DelayGraph_1941.graphml,731,801,241,820,460,16.000032424926758,0,0,0,49.99995231628418,88.00005912780762,154.00004386901855,
..\DataSets\DelayGraph_1942.graphml,1594,2067,5461,5904,2622,421.00000381469727,88,35,35,457.0000171661377,996.0000514984131,1874.000072479248,
..\DataSets\DelayGraph_1945.graphml,135,131,29,0,0,4.999876022338867,4,1,1,9.000062942504883,16.000032424926758,29.999971389770508,
..\DataSets\DelayGraph_1946.graphml,493,542,339,428,262,18.000125885009766,132,3130,0,197.9999542236328,379.99987602233887,595.9999561309814,
..\DataSets\DelayGraph_1947.graphml,999,1399,754,0,0,26.000022888183594,4,0,0,81.00008964538574,0.0,107.00011253356934,
..\DataSets\DelayGraph_1948.graphml,999,1399,754,0,0,30.99989891052246,4,0,0,78.99999618530273,0.0,109.9998950958252,
..\DataSets\DelayGraph_1951.graphml,320,334,106,0,0,2.000093460083008,0,0,0,39.999961853027344,0.0,42.00005531311035,
..\DataSets\DelayGraph_1952.graphml,320,334,106,0,0,3.000020980834961,0,0,0,42.999982833862305,0.0,46.000003814697266,
..\DataSets\DelayGraph_1953.graphml,320,334,106,0,0,2.000093460083008,0,0,0,40.9998893737793,0.0,42.999982833862305,
..\DataSets\DelayGraph_1954.graphml,127,131,44,0,0,0.9999275207519531,20,0,0,19.00005340576172,0.0,19.999980926513672,
..\DataSets\DelayGraph_1955.graphml,127,131,44,0,0,0.9999275207519531,20,0,0,18.000125885009766,0.0,19.00005340576172,
..\DataSets\DelayGraph_1956.graphml,115,126,60,368,232,5.000114440917969,3,3,3,9.999990463256836,47.99985885620117,62.99996376037598,
..\DataSets\DelayGraph_1960.graphml,195,222,79,0,0,1.9998550415039062,0,0,0,15.000104904174805,0.0,16.99995994567871,
..\DataSets\DelayGraph_1961.graphml,195,222,79,0,0,2.000093460083008,0,0,0,14.999866485595703,0.0,16.99995994567871,
..\DataSets\DelayGraph_1962.graphml,20,19,7,0,0,0.9999275207519531,1,1,1,0.9999275207519531,11.00015640258789,13.000011444091797,
..\DataSets\DelayGraph_1964.graphml,30,29,8,0,0,0.0,0,0,0,0.9999275207519531,0.0,0.9999275207519531,
..\DataSets\DelayGraph_1965.graphml,56,60,21,0,0,0.9999275207519531,1,0,0,2.000093460083008,0.0,3.000020980834961,
..\DataSets\DelayGraph_1966.graphml,47,50,18,0,0,0.0,0,0,0,2.000093460083008,0.0,2.000093460083008,
..\DataSets\DelayGraph_1967.graphml,22,24,8,0,0,0.0,0,0,0,0.9999275207519531,0.0,0.9999275207519531,
..\DataSets\DelayGraph_1968.graphml,22,24,8,0,0,0.9999275207519531,0,0,0,0.9999275207519531,0.0,1.9998550415039062,
..\DataSets\DelayGraph_1969.graphml,74,94,41,0,0,2.000093460083008,0,0,0,4.999876022338867,0.0,6.999969482421875,
..\DataSets\DelayGraph_1970.graphml,74,94,41,0,0,0.9999275207519531,0,0,0,7.000207901000977,0.0,8.00013542175293,
..\DataSets\DelayGraph_1971.graphml,412,501,868,1988,394,47.00016975402832,86,0,0,62.99996376037598,550.9998798370361,661.0000133514404,
..\DataSets\DelayGraph_1972.graphml,249,277,151,452,202,6.000041961669922,18,37,37,16.99995994567871,36.99994087219238,59.999942779541016,
..\DataSets\DelayGraph_1975.graphml,47,48,13,0,0,0.0,0,0,0,1.0001659393310547,0.0,1.0001659393310547,
..\DataSets\DelayGraph_1976.graphml,47,48,13,0,0,0.9999275207519531,0,0,0,0.9999275207519531,0.0,1.9998550415039062,
..\DataSets\DelayGraph_1977.graphml,47,48,13,0,0,0.9999275207519531,0,0,0,2.000093460083008,0.0,3.000020980834961,
..\DataSets\DelayGraph_1978.graphml,43,44,12,0,0,0.9999275207519531,1,1,1,2.000093460083008,8.00013542175293,11.00015640258789,
..\DataSets\DelayGraph_1979.graphml,358,402,559,2027,213,39.00003433227539,0,0,0,62.99996376037598,74.00012016296387,176.00011825561523,
..\DataSets\DelayGraph_1980.graphml,358,402,559,2027,213,40.9998893737793,0,0,0,69.99993324279785,75.00004768371582,185.99987030029297,
..\DataSets\DelayGraph_1981.graphml,159,169,68,20,12,3.000020980834961,8,10,10,18.000125885009766,16.000032424926758,37.000179290771484,
..\DataSets\DelayGraph_1982.graphml,71,76,34,28,23,0.9999275207519531,0,0,0,6.999969482421875,14.999866485595703,22.99976348876953,
..\DataSets\DelayGraph_1983.graphml,133,143,81,8,7,1.9998550415039062,0,0,0,15.000104904174805,12.000083923339844,29.000043869018555,
..\DataSets\DelayGraph_1985.graphml,126,147,812,11678,405,108.00004005432129,5,16,15,18.999814987182617,193.00007820129395,319.99993324279785,
..\DataSets\DelayGraph_1986.graphml,126,147,812,11678,405,110.0001335144043,5,16,15,13.99993896484375,154.9999713897705,279.00004386901855,
..\DataSets\DelayGraph_1987.graphml,133,143,81,8,7,0.9999275207519531,0,0,0,11.999845504760742,10.999917984008789,23.999691009521484,
..\DataSets\DelayGraph_1988.graphml,634,711,350,0,0,10.999917984008789,0,0,0,149.0001678466797,0.0,160.00008583068848,
..\DataSets\DelayGraph_1989.graphml,634,711,350,0,0,10.999917984008789,0,0,0,151.0000228881836,0.0,161.99994087219238,
..\DataSets\DelayGraph_1990.graphml,36,36,19,0,0,0.0,0,0,0,2.000093460083008,0.0,2.000093460083008,
..\DataSets\DelayGraph_1991.graphml,36,36,19,0,0,1.0001659393310547,0,0,0,1.9998550415039062,0.0,3.000020980834961,
..\DataSets\DelayGraph_1992.graphml,112,121,158,8,8,6.000041961669922,14,4,4,13.000011444091797,17.999887466430664,36.99994087219238,
..\DataSets\DelayGraph_1995.graphml,76,84,42,0,0,1.0001659393310547,0,0,0,3.000020980834961,0.0,4.000186920166016,
..\DataSets\DelayGraph_1996.graphml,76,84,42,0,0,0.9999275207519531,0,0,0,3.000020980834961,0.0,3.999948501586914,
..\DataSets\DelayGraph_1997.graphml,189,200,58,19,12,2.000093460083008,8,28,2,25.00009536743164,40.9998893737793,68.00007820129395,
..\DataSets\DelayGraph_1998.graphml,131,132,68,8,8,2.000093460083008,0,0,0,11.00015640258789,46.000003814697266,59.000253677368164,
..\DataSets\DelayGraph_1999.graphml,131,132,68,8,8,1.9998550415039062,0,0,0,12.000083923339844,14.000177383422852,28.0001163482666,
..\DataSets\DelayGraph_2000.graphml,181,212,419,1673,348,29.000043869018555,13,61,19,24.99985694885254,101.99999809265137,155.99989891052246,
..\DataSets\DelayGraph_2007.graphml,135,159,124,829,209,16.000032424926758,11,31,19,16.000032424926758,40.9998893737793,72.99995422363281,
..\DataSets\DelayGraph_2010.graphml,134,157,124,829,209,8.00013542175293,11,31,19,19.999980926513672,40.9998893737793,69.0000057220459,
..\DataSets\DelayGraph_2014.graphml,180,210,419,1673,348,26.999950408935547,13,65,23,23.000001907348633,92.00000762939453,141.9999599456787,
..\DataSets\DelayGraph_2016.graphml,131,132,68,8,8,1.0001659393310547,0,0,0,6.999969482421875,10.999917984008789,19.00005340576172,
..\DataSets\DelayGraph_2017.graphml,41,36,7,0,0,0.0,0,0,0,0.9999275207519531,0.0,0.9999275207519531,
..\DataSets\DelayGraph_2018.graphml,41,36,7,0,0,0.0,0,0,0,0.9999275207519531,0.0,0.9999275207519531,
..\DataSets\DelayGraph_2019.graphml,41,36,7,0,0,0.0,0,0,0,1.0001659393310547,0.0,1.0001659393310547,
..\DataSets\DelayGraph_2020.graphml,16,12,4,0,0,0.0,0,0,0,1.0001659393310547,0.0,1.0001659393310547,
..\DataSets\DelayGraph_2021.graphml,16,12,4,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_2022.graphml,350,398,328,1696,436,16.000032424926758,16,16,16,18.000125885009766,78.99999618530273,113.00015449523926,
..\DataSets\DelayGraph_2023.graphml,570,758,1056,5088,2470,91.00008010864258,0,0,0,62.00003623962402,450.0000476837158,603.0001640319824,
..\DataSets\DelayGraph_2024.graphml,570,758,1056,5088,2470,95.00002861022949,0,0,0,90.00015258789062,454.9999237060547,640.0001049041748,
..\DataSets\DelayGraph_2025.graphml,6,4,2,0,0,0.9999275207519531,0,0,0,0.0,0.0,0.9999275207519531,
..\DataSets\DelayGraph_2026.graphml,6,4,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_2027.graphml,6,4,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_2028.graphml,6,4,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_2029.graphml,12,11,3,0,0,0.0,0,0,0,0.9999275207519531,0.0,0.9999275207519531,
..\DataSets\DelayGraph_2030.graphml,12,11,3,0,0,0.0,0,0,0,0.0,0.0,0.0,
..\DataSets\DelayGraph_2031.graphml,649,744,4549,39320,8108,662.0001792907715,53,270,205,126.9998550415039,1414.0000343322754,2203.000068664551,
..\DataSets\DelayGraph_2032.graphml,649,744,4549,39320,8108,684.0000152587891,53,270,205,136.99984550476074,1397.0000743865967,2217.9999351501465,
..\DataSets\DelayGraph_2034.graphml,133,140,102,12,4,11.999845504760742,16,3,0,18.999814987182617,16.99995994567871,47.99962043762207,
..\DataSets\DelayGraph_2035.graphml,46,50,40,0,0,3.999948501586914,5,5,3,4.999876022338867,17.999887466430664,26.999711990356445,
..\DataSets\DelayGraph_2036.graphml,46,50,40,0,0,2.000093460083008,5,5,3,1.9998550415039062,15.000104904174805,19.00005340576172,
..\DataSets\DelayGraph_2040.graphml,220,263,8685,0,0,748.0001449584961,24,24,24,42.00005531311035,1345.9999561309814,2136.000156402588,
..\DataSets\DelayGraph_2042.graphml,63,71,80,0,0,5.000114440917969,6,6,6,4.999876022338867,19.999980926513672,29.999971389770508,
..\DataSets\DelayGraph_2043.graphml,116,135,461,0,0,29.000043869018555,12,12,12,12.000083923339844,47.00016975402832,88.00029754638672,
..\DataSets\DelayGraph_2045.graphml,475,488,199,4,2,5.000114440917969,15,15,15,33.99991989135742,19.999980926513672,59.00001525878906,
..\DataSets\DelayGraph_2046.graphml,81,95,16,0,0,1.9998550415039062,0,0,0,5.000114440917969,0.0,6.999969482421875,
..\DataSets\DelayGraph_2048.graphml,173,199,71,0,0,3.999948501586914,6,0,0,19.00005340576172,0.0,23.000001907348633,
..\DataSets\DelayGraph_2049.graphml,278,312,100,662,176,10.000228881835938,0,0,0,22.99976348876953,36.99994087219238,69.99993324279785,
..\DataSets\DelayGraph_2050.graphml,216,239,80,346,76,4.999876022338867,4,0,0,22.00007438659668,42.00005531311035,69.0000057220459,
..\DataSets\DelayGraph_2051.graphml,373,432,148,0,0,5.000114440917969,12,0,0,59.999942779541016,0.0,65.00005722045898,
..\DataSets\DelayGraph_2052.graphml,95,103,30,78,24,1.9998550415039062,2,0,0,8.00013542175293,16.000032424926758,26.000022888183594,
..\DataSets\DelayGraph_2053.graphml,568,684,256,0,0,9.999990463256836,16,0,0,75.00004768371582,0.0,85.00003814697266,
..\DataSets\DelayGraph_2054.graphml,568,684,256,0,0,9.000062942504883,16,0,0,98.9999771118164,0.0,108.00004005432129,
..\DataSets\DelayGraph_2055.graphml,67,72,30,0,0,0.0,0,0,0,3.000020980834961,0.0,3.000020980834961,
..\DataSets\DelayGraph_2056.graphml,34,33,7,0,0,1.0001659393310547,0,0,0,1.9998550415039062,0.0,3.000020980834961,
..\DataSets\DelayGraph_2057.graphml,34,33,7,0,0,1.0001659393310547,0,0,0,0.9999275207519531,0.0,2.000093460083008,
..\DataSets\DelayGraph_2058.graphml,34,33,7,0,0,0.0,0,0,0,0.9999275207519531,0.0,0.9999275207519531,
..\DataSets\DelayGraph_2059.graphml,78,83,109,41,23,5.000114440917969,8,32,32,6.000041961669922,23.000001907348633,34.00015830993652,
..\DataSets\DelayGraph_2060.graphml,25,24,10,0,0,0.0,1,1,1,0.9999275207519531,12.000083923339844,13.000011444091797,
..\DataSets\DelayGraph_2061.graphml,37,37,20,1,1,1.0001659393310547,1,0,0,1.9998550415039062,10.999917984008789,13.99993896484375,
..\DataSets\DelayGraph_2062.graphml,106,109,70,0,0,1.0001659393310547,0,0,0,4.999876022338867,0.0,6.000041961669922,
..\DataSets\DelayGraph_2065.graphml,181,212,419,1673,348,26.999950408935547,13,61,19,26.999950408935547,107.00011253356934,161.00001335144043,
..\DataSets\DelayGraph_2067.graphml,106,109,70,0,0,1.0001659393310547,0,0,0,5.000114440917969,0.0,6.000280380249023,
..\DataSets\DelayGraph_2068.graphml,111,118,39,6,4,0.9999275207519531,7,3,3,5.000114440917969,38.00010681152344,44.00014877319336,
..\DataSets\DelayGraph_2069.graphml,111,118,39,6,4,2.000093460083008,7,3,3,6.000041961669922,32.000064849853516,40.000200271606445,
..\DataSets\DelayGraph_2070.graphml,146,164,53,0,0,2.000093460083008,6,0,0,9.000062942504883,0.0,11.00015640258789,
..\DataSets\DelayGraph_2071.graphml,146,164,53,0,0,1.0001659393310547,6,0,0,9.000062942504883,0.0,10.000228881835938,
..\DataSets\DelayGraph_2072.graphml,146,164,53,0,0,1.9998550415039062,6,0,0,9.000062942504883,0.0,10.999917984008789,
..\DataSets\DelayGraph_2073.graphml,72,75,18,0,0,1.0001659393310547,0,0,0,1.9998550415039062,0.0,3.000020980834961,
..\DataSets\DelayGraph_2074.graphml,72,75,18,0,0,1.0001659393310547,0,0,0,1.9998550415039062,0.0,3.000020980834961,
..\DataSets\DelayGraph_2075.graphml,111,122,174,0,0,6.000041961669922,13,12,12,8.00013542175293,12.000083923339844,26.000261306762695,
..\DataSets\DelayGraph_2076.graphml,128,142,178,0,0,6.000041961669922,12,12,12,6.999969482421875,16.000032424926758,29.000043869018555,
..\DataSets\DelayGraph_2077.graphml,111,122,174,0,0,6.000041961669922,13,12,12,6.999969482421875,32.99999237060547,46.000003814697266,
..\DataSets\DelayGraph_2078.graphml,84,91,26,0,0,0.9999275207519531,4,0,0,5.000114440917969,0.0,6.000041961669922,
..\DataSets\DelayGraph_2079.graphml,84,91,26,0,0,1.0001659393310547,4,0,0,3.000020980834961,0.0,4.000186920166016,
..\DataSets\DelayGraph_2080.graphml,84,91,26,0,0,1.0001659393310547,4,0,0,3.999948501586914,0.0,5.000114440917969,
..\DataSets\DelayGraph_2081.graphml,122,126,106,265,76,6.999969482421875,10,93,54,12.000083923339844,21.999835968017578,40.9998893737793,
..\DataSets\DelayGraph_2083.graphml,61,69,80,0,0,3.999948501586914,6,28,26,6.000041961669922,18.000125885009766,28.0001163482666,
..\DataSets\DelayGraph_2087.graphml,122,126,106,265,76,4.999876022338867,10,93,54,10.999917984008789,26.000022888183594,41.99981689453125,
..\DataSets\DelayGraph_2088.graphml,1854,1997,1060,1340,492,38.00010681152344,34,69,69,269.9999809265137,728.9998531341553,1036.9999408721924,
..\DataSets\DelayGraph_2091.graphml,117,137,686,6023,528,69.0000057220459,5,17,17,11.999845504760742,338.99998664855957,419.9998378753662,
..\DataSets\DelayGraph_2097.graphml,63,71,80,0,0,6.000041961669922,6,28,26,4.999876022338867,19.999980926513672,30.99989891052246,
..\DataSets\DelayGraph_2099.graphml,74,83,32,0,0,1.0001659393310547,6,0,0,5.99980354309082,0.0,6.999969482421875,
..\DataSets\DelayGraph_2100.graphml,174,244,958,0,0,32.99999237060547,0,0,0,13.000011444091797,0.0,46.000003814697266,
..\DataSets\DelayGraph_2101.graphml,174,244,958,0,0,32.99999237060547,0,0,0,16.000032424926758,0.0,49.00002479553223,
..\DataSets\DelayGraph_2102.graphml,75,74,35,0,0,0.9999275207519531,0,0,0,1.9998550415039062,0.0,2.9997825622558594,
..\DataSets\DelayGraph_2103.graphml,75,74,35,0,0,0.9999275207519531,0,0,0,2.000093460083008,0.0,3.000020980834961,
..\DataSets\DelayGraph_2104.graphml,6,5,1,0,0,0.0,0,0,0,0.9999275207519531,0.0,0.9999275207519531,
