GraphPath, ThroughputCost, LatencyCost, RegisterCost, Slack, TargetPeriod, ResultingPeriod, ExecutionTime(ms)
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2110.graphml,306,306,891,3260,5000,1740,0.1294, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2113.graphml,52,109,1182,3330,5000,1670,0.2313, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2114.graphml,2,7,1211,3483,5000,1517,0.5594, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2115.graphml,2,7,1211,3483,5000,1517,0.6591, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2116.graphml,15,146,1404,138,2500,2362,0.277, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2117.graphml,0,26,570,138,2500,2362,0.3467, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2118.graphml,27,53,409,497,2500,2003,0.2394, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_212.graphml,0,0,0,25000,25000,0,0.1153,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2123.graphml,20,54,296,384,2500,2116,0.1604, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2128.graphml,20,53,280,384,2500,2116,0.1724, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_213.graphml,0,0,0,25000,25000,0,0.0982,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2131.graphml,27,53,409,497,2500,2003,0.1895, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2134.graphml,0,26,570,138,2500,2362,0.3863, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2135.graphml,45,49,1664,589,2500,1911,0.264, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2136.graphml,0,1,440,2110,2500,390,0.2755, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2137.graphml,0,1,440,2110,2500,390,0.2373, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2138.graphml,45,65,976,589,2500,1911,0.3169, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2139.graphml,45,65,976,589,2500,1911,0.3115, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_214.graphml,0,0,0,25000,25000,0,0.1454,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2140.graphml,171,172,7389,0,3239,3239,0.6213, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2143.graphml,9,18,1122,969,2500,1531,0.1913, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2144.graphml,0,11,1314,1024,2500,1476,0.2024, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2145.graphml,0,11,1314,1024,2500,1476,0.2118, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2146.graphml,0,7,300,1645,2500,855,0.0916, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2147.graphml,0,7,300,1645,2500,855,0.1817, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2148.graphml,0,7,300,1645,2500,855,0.1297, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2149.graphml,0,2,68,843,2500,1657,0.1243, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_215.graphml,0,0,0,25000,25000,0,0.1027,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2150.graphml,0,2,68,843,2500,1657,0.1403, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2151.graphml,0,2,68,843,2500,1657,0.1222, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2152.graphml,15,51,5600,155,2500,2345,0.2391, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2153.graphml,0,6,1760,196,2500,2304,0.2755, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2154.graphml,0,6,1760,196,2500,2304,0.2496, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2155.graphml,0,1,32,2989,3333,344,0.1264, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2156.graphml,0,0,0,1994,5000,3006,0.1291,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2157.graphml,0,0,0,1994,5000,3006,0.1183,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2158.graphml,0,5,232,73,2500,2427,0.3752, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2159.graphml,4,13,56,1157,2500,1343,0.164, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_216.graphml,0,0,0,25000,25000,0,0.1535,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2160.graphml,0,1,32,882,2500,1618,0.1724, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2161.graphml,0,1,32,882,2500,1618,0.2364, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2162.graphml,0,0,0,1015,2500,1485,0.1,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2163.graphml,0,0,0,23521,25000,1479,0.1048,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2164.graphml,70,98,100,22845,25000,2155,0.1973, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2165.graphml,16,17,64,1480,2500,1020,0.127, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2166.graphml,16,17,64,1480,2500,1020,0.0949, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2167.graphml,208,400,512,492,2500,2008,0.1156, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2168.graphml,208,400,512,492,2500,2008,0.1454, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_217.graphml,0,0,0,25000,25000,0,0.1538,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2172.graphml,62,143,506,997957,1000000,2043,0.2914, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2175.graphml,0,1,42,1098,2500,1402,0.0871, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2176.graphml,0,1,82,2139,2500,361,0.0718, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2177.graphml,0,11,1,1869,2500,631,0.1027, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2178.graphml,0,1,82,2139,2500,361,0.0691, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2179.graphml,0,0,0,2083,2083,0,0.0657,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_218.graphml,0,0,0,25000,25000,0,0.0636,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2180.graphml,0,0,0,2083,2083,0,0.0663,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2181.graphml,0,12,16,138,2500,2362,0.0558,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2184.graphml,27,53,409,497,2500,2003,0.2842, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2186.graphml,0,12,16,138,2500,2362,0.0838,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2187.graphml,0,0,0,2953,5000,2047,0.0679,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2188.graphml,0,0,0,2953,5000,2047,0.0657,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2189.graphml,35,118,496,458,2500,2042,0.1748, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_219.graphml,0,0,0,25000,25000,0,0.1063,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2190.graphml,38,96,319,686,2500,1814,0.2358, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2194.graphml,35,118,496,458,2500,2042,0.1742, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2195.graphml,0,21,128,449,2500,2051,0.127, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2196.graphml,0,21,128,449,2500,2051,0.1427, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2197.graphml,0,1,654,1816,2500,684,0.1318, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2198.graphml,0,1,654,1816,2500,684,0.2364, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2199.graphml,288,960,133,111,2500,2389,0.1544, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_220.graphml,0,0,0,25000,25000,0,0.1282,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2202.graphml,39,42,597,944,5000,4056,0.3244, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2203.graphml,5,13,848,696,5000,4304,0.2941, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2204.graphml,5,13,848,696,5000,4304,0.2241, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2205.graphml,51,51,194,2319,4000,1681,0.1454, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2208.graphml,0,6,190,219,2500,2281,0.0973, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2209.graphml,0,1,0,2830,5000,2170,0.0772,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_221.graphml,0,0,0,25000,25000,0,0.1057,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2210.graphml,0,1,0,2830,5000,2170,0.0663,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2211.graphml,0,1,0,7777,10000,2223,0.0922,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2212.graphml,0,1,0,7777,10000,2223,0.0877,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2213.graphml,0,1,6,921,2500,1579,0.1108, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2214.graphml,0,1,6,921,2500,1579,0.0982, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2215.graphml,0,0,0,9682,10000,318,0.0787,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2216.graphml,0,0,0,10000,10000,0,0.085,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2217.graphml,30,42,2999,663,2500,1837,0.4801, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2218.graphml,4,16,768,1363,2500,1137,0.1934, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2219.graphml,0,1,516,1750,2500,750,0.2253, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_222.graphml,0,0,0,25000,25000,0,0.1075,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2220.graphml,0,1,516,1750,2500,750,0.1952, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2221.graphml,30,36,1252,644,2500,1856,0.4098, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2222.graphml,30,36,1252,644,2500,1856,0.3977, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2225.graphml,0,17,69,1626,3333,1707,0.1469, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2226.graphml,0,17,101,1626,3333,1707,0.1355, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2227.graphml,0,8,64,1656,10000,8344,0.1799, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2228.graphml,0,0,0,4682,5000,318,0.106,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2229.graphml,0,0,0,4682,5000,318,0.1454,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_223.graphml,0,0,0,25000,25000,0,0.0799,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2230.graphml,8,10,232,849,2500,1651,0.124, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2231.graphml,1,9,311,22,2777,2755,0.1352, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2234.graphml,311,311,806,3143,5000,1857,0.3292, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2235.graphml,41,41,146,3845,5000,1155,0.1162, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2236.graphml,41,41,146,3845,5000,1155,0.1556, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2237.graphml,6,15,278,22801,25000,2199,0.2983, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2238.graphml,24,36,531,18346,25000,6654,0.2595, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2239.graphml,0,0,0,23574,25000,1426,0.127,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_224.graphml,0,0,0,25000,25000,0,0.0817,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2240.graphml,5,5,289,3191,5000,1809,0.1784, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2241.graphml,0,0,0,1665,5000,3335,0.0829,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2242.graphml,0,0,0,1665,5000,3335,0.0916,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2243.graphml,0,22,0,38,2222,2184,0.1724,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2244.graphml,1,2,148,2587,5000,2413,0.1433, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2245.graphml,1,2,148,2587,5000,2413,0.1342, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2247.graphml,0,2,116,2168,2500,332,0.1859, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2248.graphml,15,21,728,227,2083,1856,0.1102, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2249.graphml,15,21,728,227,2083,1856,0.1156, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_225.graphml,0,0,0,25000,25000,0,0.1096,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2250.graphml,0,2,138,79,2083,2004,0.0886, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2251.graphml,0,2,138,79,2083,2004,0.1183, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2252.graphml,25,45,1228,0,3004,3004,0.2499, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2253.graphml,25,45,1228,0,3004,3004,0.2544, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2254.graphml,0,11,534,548,2500,1952,0.2193, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2255.graphml,0,11,534,548,2500,1952,0.1529, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2256.graphml,0,11,534,548,2500,1952,0.1472, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2257.graphml,0,1,128,2056,2500,444,0.1324, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2258.graphml,0,1,128,2056,2500,444,0.1394, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2259.graphml,4096,16416,318,526,5000,4474,0.5741, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_226.graphml,0,0,0,25000,25000,0,0.1955,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2261.graphml,4096,16416,318,526,5000,4474,3.7898, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2262.graphml,23000,23000,306,60,2500,2440,0.216, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2263.graphml,90,90,178,1029,2500,1471,0.124, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2268.graphml,23000,23000,306,60,2500,2440,0.14, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2269.graphml,0,5,362,264,2500,2236,0.0817, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_227.graphml,0,0,0,25000,25000,0,0.0733,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2270.graphml,0,1,0,2851,5000,2149,0.0823,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2271.graphml,0,1,0,2851,5000,2149,0.0582,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2272.graphml,2048,4224,267,3551,10000,6449,0.182, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2273.graphml,128,512,330,6145,10000,3855,0.2208, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2274.graphml,128,512,330,6145,10000,3855,0.2115, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2275.graphml,128,512,330,6145,10000,3855,0.3542, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2276.graphml,0,0,0,95666,100000,4334,0.1036,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2277.graphml,80,150,224,27,2500,2473,0.173, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2278.graphml,5,16,320,496,2500,2004,0.1952, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2279.graphml,5,16,320,496,2500,2004,0.1321, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_228.graphml,0,0,0,25000,25000,0,0.1216,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2280.graphml,5,16,320,496,2500,2004,0.149, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2281.graphml,46,99,561,271,2857,2586,0.1754, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2282.graphml,10,21,86,589,2500,1911,0.1355, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2283.graphml,0,1,5,2121,2500,379,0.1715, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2284.graphml,0,1,5,2121,2500,379,0.115, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2285.graphml,0,12,481,496,2500,2004,0.2012, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2286.graphml,0,12,481,496,2500,2004,0.3013, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2287.graphml,0,12,481,496,2500,2004,0.1478, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2288.graphml,15,126,4074,234,2500,2266,0.5894, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2289.graphml,0,5,135,11,2500,2489,0.4629, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_229.graphml,0,0,0,25000,25000,0,0.1012,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2290.graphml,0,5,135,11,2500,2489,0.4837, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2291.graphml,15,41,4080,263,2500,2237,0.2328, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2292.graphml,0,5,1200,224,2500,2276,0.2911, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2293.graphml,0,5,1200,224,2500,2276,0.334, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2294.graphml,0,22,128,778,2500,1722,0.143, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2295.graphml,0,22,128,778,2500,1722,0.1616, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2296.graphml,0,22,128,778,2500,1722,0.124, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2297.graphml,15,221,1918,51,2500,2449,0.2764, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2298.graphml,0,41,560,51,2500,2449,0.2923, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_23.graphml,20,101,755,724,5000,4276,0.3725, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_230.graphml,0,0,0,25000,25000,0,0.0763,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2302.graphml,148,192,774,566,2500,1934,0.2006, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2306.graphml,84,110,407,511,2500,1989,0.2325, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2308.graphml,100,100,196,1029,2500,1471,0.1463, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_231.graphml,0,0,0,25000,25000,0,0.0937,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2311.graphml,0,41,560,51,2500,2449,0.2619, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2312.graphml,0,2,38,1670,2500,830,0.1018, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2313.graphml,0,2,38,1670,2500,830,0.1358, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2314.graphml,0,2,38,1670,2500,830,0.1276, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2315.graphml,0,101,224,840,2500,1660,0.1445, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2316.graphml,0,1,32,1567,3333,1766,0.0715, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2317.graphml,0,1,32,2989,3333,344,0.0739, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2318.graphml,0,1,64,992,5000,4008,0.1868, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2319.graphml,0,1,64,992,5000,4008,0.3013, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_232.graphml,0,0,0,25000,25000,0,0.1063,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2320.graphml,0,0,0,4682,5000,318,0.115,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2321.graphml,0,0,0,4682,5000,318,0.1216,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2322.graphml,0,0,0,4682,5000,318,0.0754,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2323.graphml,0,0,0,4682,5000,318,0.0886,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2324.graphml,0,0,0,2050,2500,450,0.2634,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2325.graphml,95,97,521,591,2500,1909,0.1604, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2326.graphml,162,256,918,996508,1000000,3492,1.2477, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2329.graphml,0,121,96,316,2500,2184,0.3199, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_233.graphml,0,0,0,25000,25000,0,0.1267,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2330.graphml,0,121,96,316,2500,2184,0.0874, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2331.graphml,8,20,109,22990,25000,2010,0.1775, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2332.graphml,140,154,67,21940,25000,3060,0.1601, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_234.graphml,0,0,0,25000,25000,0,0.121,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_235.graphml,0,0,0,25000,25000,0,0.0856,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_236.graphml,0,0,0,25000,25000,0,0.0751,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_237.graphml,0,0,0,25000,25000,0,0.1279,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_238.graphml,0,0,0,25000,25000,0,0.1183,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_239.graphml,0,5,126,20471,25000,4529,0.3007, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_240.graphml,0,5,126,20471,25000,4529,0.271, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_241.graphml,1,4,146,21943,25000,3057,0.1907, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_242.graphml,1,4,146,21943,25000,3057,0.1294, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_243.graphml,8,30,625,38406,100000,61594,0.1748, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_246.graphml,64,143,780,98011,100000,1989,0.2899, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_25.graphml,40,121,424,724,5000,4276,0.1736, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_250.graphml,124,159,451,98011,100000,1989,0.1466, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_252.graphml,45,90,412,98529,100000,1471,0.1487, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_254.graphml,25,90,880,98529,100000,1471,0.2343, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_257.graphml,90,90,178,98529,100000,1471,0.1646, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_258.graphml,8,30,625,38406,100000,61594,0.1751, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_259.graphml,8,44,943,18899,25000,6101,0.289, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_260.graphml,8,44,943,18899,25000,6101,0.2451, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_261.graphml,0,42,91,298,5000,4702,0.13, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_263.graphml,104,135,371,3161,5000,1839,0.1883, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_268.graphml,40,121,424,724,5000,4276,0.2003, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_27.graphml,0,42,91,298,5000,4702,0.1889, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_270.graphml,0,42,91,298,5000,4702,0.1153, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_271.graphml,0,9,139,1098,25000,23902,0.1084, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_272.graphml,104,135,371,23161,25000,1839,0.1802, 
